created_at,username/id_user,full_text,like_count,quote_count,reply_count,retweet_count,tweet_url,Media,label_sentimen
Thu Jan 30 07:22:40 +0000 2025,246398684,@Saefullloh #KaburAjaDulu tapi masih 1/2 kaburnya *eh,0,0,1,0,https://x.com/undefined/status/1884864795301839101,X,0
Thu Jan 30 07:20:36 +0000 2025,1953517982,#Kaburajadulu ke Kamboja boleh ga? Cape disini nyari kerja susah,0,0,0,0,https://x.com/undefined/status/1884864273584918905,X,1
Thu Jan 30 06:13:03 +0000 2025,4055913433,Mengajak adek gw untuk #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1884847273148031032,X,1
Thu Jan 30 06:06:50 +0000 2025,1682080000000000000,Semakin optimis untuk lulus cepet dan ikut #KaburAjaDulu,1,0,1,0,https://x.com/undefined/status/1884845707779289270,X,1
Thu Jan 30 04:32:20 +0000 2025,376055284,ak akan ikut meramaikan hastagh #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1884821926683848790,X,0
Thu Jan 30 03:32:45 +0000 2025,1351634274,Tapi karena kita2 ini telah terdidik untuk hidup secara individualis dan menerapkan american way of life daripada memperjuangkan kolektivisme di negara ini mending cari jalan keluar yg lebih praktis dan realistis seperti #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1884806931279438302,X,1
Thu Jan 30 03:10:55 +0000 2025,128776276,@aslthoni Menjanjikan klw bukan di indo #KaburAjaDulu,5,0,0,0,https://x.com/undefined/status/1884801439937278102,X,-1
Thu Jan 30 02:34:54 +0000 2025,1570980000000000000,Mau #KaburAjaDulu ke Korea tapi masih bingung sama bahasa &amp; budayanya? Tenang! Ada buku Korean Language and Korean Culture (KIIP) yang bakal bantu kamu adaptasi dengan mudah. Materinya lengkap buat imigran dari pekerja pelajar sampai keluarga multikultural! 🇰🇷 https://t.co/QYkeCnjumA,5,0,1,0,https://x.com/undefined/status/1884792375874290034,X,1
Thu Jan 30 02:00:08 +0000 2025,161269136,@saluta_nia @ateuchichie @midorigasuki Yowes #KaburAjaDulu biar kodeposnya ganti sekalian https://t.co/llHQeLzyAY,0,0,1,0,https://x.com/undefined/status/1884783626510041542,X,0
Thu Jan 30 01:24:23 +0000 2025,1631820000000000000,Kali yang pada mau #KaburAjaDulu Buat lulusan non IPA Umur kurang dari 20 tahun Belon nikah Demi gue baca alur applynya ini lebih mudah dan costnya murah daei scholarship laen.,3,0,0,0,https://x.com/undefined/status/1884774629077893211,X,1
Wed Jan 29 23:38:48 +0000 2025,370576392,Makin kuat keinginan gue untuk #KaburAjaDulu.,0,0,0,0,https://x.com/undefined/status/1884748058292080918,X,1
Wed Jan 29 22:43:25 +0000 2025,1318770000000000000,Makin yakin buat mencoba #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1884734121819451634,X,1
Wed Jan 29 17:55:37 +0000 2025,2459065278,Pelan2 #KaburAjaDulu dari $IHSG https://t.co/C5iGuGoQb1,1,1,0,0,https://x.com/undefined/status/1884661694145917331,X,-1
Wed Jan 29 16:50:32 +0000 2025,712481000000000000,infokan #KaburAjaDulu enaknya kmn?,0,0,0,0,https://x.com/undefined/status/1884645313182634392,X,0
Wed Jan 29 16:33:10 +0000 2025,363031003,apakah saya harus ikutan #KaburAjaDulu ?,0,0,0,0,https://x.com/undefined/status/1884640944915644488,X,0
Wed Jan 29 16:19:19 +0000 2025,1574000000000000000,motivasi buat #kaburajadulu,0,0,1,0,https://x.com/undefined/status/1884637459457421467,X,1
Wed Jan 29 16:15:26 +0000 2025,1761930000000000000,Bismillah #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1884636480523632775,X,0
Wed Jan 29 15:56:41 +0000 2025,227669145,@MariaAlcaff Apakah bisa #kaburajadulu ke sana yaa,0,0,1,0,https://x.com/undefined/status/1884631761889747243,X,0
Wed Jan 29 13:55:53 +0000 2025,128776276,@askDika Sama tinggi badan Di my bisa kerja formal mudah di sini susah bner #KaburAjaDulu,1,0,2,0,https://x.com/undefined/status/1884601363772129356,X,0
Wed Jan 29 13:28:15 +0000 2025,1843950000000000000,berniat #KaburAjaDulu starting the end of this year semoga bisa ketabung uang pensiun itu dan pensiun dini sebelum 40 tahun mari kita usahakan quit dari programming dan hidup dari deviden saham itu ,0,0,0,0,https://x.com/undefined/status/1884594405824512468,X,1
Wed Jan 29 12:02:20 +0000 2025,2978170094,@pundingin moga lancar mas proses #KaburAjaDulu nya! semoga tidak trauma melihat muka ffff secara kasat mata irl,1,0,0,0,https://x.com/undefined/status/1884572787504804276,X,1
Wed Jan 29 10:32:23 +0000 2025,1133640000000000000,@seiihunn ngikut #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1884550147545477406,X,0
Wed Jan 29 09:35:21 +0000 2025,885389000000000000,Gimana n di mana sih cari opportunity buat #kaburajadulu ?? Harus ada kenalan kah atau emg ada lembaga yg sering nyediain? Khususnya buat kerja office di bidang tech,0,0,0,0,https://x.com/undefined/status/1884535798353088953,X,0
Wed Jan 29 09:12:30 +0000 2025,1097397901,@pundingin Bikin LPK Mas? Kok mau #kaburAjaDulu ngajak masyarakat (banyak berarti)....,0,0,1,0,https://x.com/undefined/status/1884530045118783642,X,-1
Wed Jan 29 08:50:36 +0000 2025,1490370000000000000,Beberapa foto AC saat sowan ke Menaker sbg upaya memuluskan masyarakat u/ #KaburAjaDulu ke yaban. Banyak AC menarik di Kemenaker. Paling bikin kagum: AC National 20PK yg masih dingin sejak 1997. Ruangan bapak menteri pakai Daikin &amp; Gree biasa (tdk difoto krn ada f*f*f*f* ) https://t.co/pYXQt4Aym9,487,2,13,50,https://x.com/undefined/status/1884524534495387901,X,0
Wed Jan 29 08:20:08 +0000 2025,1593280000000000000,#kaburajadulu baru tau ada hastag ini buat loker,0,0,0,0,https://x.com/undefined/status/1884516866741395704,X,0
Wed Jan 29 07:15:49 +0000 2025,1756360000000000000,pengen #kaburajadulu as web dev tp lupa kalo aku enggak kuliah (mostly requirement-nya harus punya gelar),0,0,0,0,https://x.com/undefined/status/1884500682239270928,X,0
Wed Jan 29 06:22:18 +0000 2025,1257640000000000000,saatnya memprioritaskan mantengin #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1884487214236852562,X,1
Wed Jan 29 05:25:11 +0000 2025,1072510000000000000,semoga bisa secepatnya #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1884472838901637628,X,1
Wed Jan 29 04:49:53 +0000 2025,1451010000000000000,ini isi chatan aku sama yng nanyain aku itu walaupun ga seberapa siii tapi lumayan aja gtu klo dilepasin gt aja bantu viralin dong guys #zonauang #kaburajadulu https://t.co/tdaJqxf4Es,2,0,1,0,https://x.com/undefined/status/1884463954543751242,X,0
Wed Jan 29 04:20:55 +0000 2025,804682057,ayo guys yang mau #KaburAjaDulu kita coba yuk https://t.co/ttvL93jvNs,28,1,1,2,https://x.com/undefined/status/1884456665128526299,X,1
Wed Jan 29 01:36:24 +0000 2025,1335980312,Indon gak perlu riset perlunya perut kenyang. #KaburAjaDulu,14,0,0,5,https://x.com/undefined/status/1884415264017784947,X,-1
Wed Jan 29 00:39:08 +0000 2025,398798880,Yuk #kaburajadulu ke Qatar lewat kuliah S2...,1,0,0,2,https://x.com/undefined/status/1884400853848842576,X,1
Wed Jan 29 00:38:53 +0000 2025,48340515,@convomf Sejak bbrp waktu lalu jargon #KaburAjaDulu dikumandangkan saya senang sekaligus khawatir. Khawatirnya krn takut banyak yg mengira mau pindah ke LN itu semudah membeli tiket dan berangkat. Padahal visa(visa kerja ya bkn turis) yg terpenting dan mendapatkannya tdk mudah/murah.,2,0,0,0,https://x.com/undefined/status/1884400789025874222,X,0
Tue Jan 28 15:33:18 +0000 2025,1021750000000000000,@everyvvonu Selangkah lebihbdekat menuju #KaburAjaDulu,0,0,1,0,https://x.com/undefined/status/1884263487960199180,X,1
Tue Jan 28 13:57:08 +0000 2025,43904788,#KaburAjaDulu nggak ada?,1,0,0,0,https://x.com/undefined/status/1884239289804100018,X,0
Tue Jan 28 12:21:52 +0000 2025,44577968,Please warga ini China udah bikin AI versi murah. Indonesia masih ribut soal pagar laut makan siang gratis. Mending #KaburAjaDulu,2,0,0,0,https://x.com/undefined/status/1884215313149133039,X,1
Tue Jan 28 11:34:49 +0000 2025,1189160000000000000,mbakku ngasih duolingo premium &amp; buku bahasa jerman dia wow ini kah bentuk dukungan kakak dalam menggapai mimpi #KaburAjaDulu,0,0,1,0,https://x.com/undefined/status/1884203473031553318,X,1
Tue Jan 28 10:06:18 +0000 2025,1713440000000000000,9/ Punya rencana besar ke luar negeri? Jangan biarkan bahasa jadi penghalangmu. Dapatkan Timekettle Fluentalk T1 sekarang di sini: https://t.co/5cj8rdfkM8 Buka peluang baru tanpa batas bahasa! #BrainDrain #kerjadiluarnegeri #FluentalkT1 #kaburajadulu #whv,0,0,0,0,https://x.com/undefined/status/1884181198752342039,X,0
Tue Jan 28 10:02:29 +0000 2025,1610254982,@icykids Biar bisa #KaburAjaDulu,0,0,1,0,https://x.com/undefined/status/1884180235329114426,X,1
Tue Jan 28 09:56:59 +0000 2025,355217409,@investorgabut Tentu saja makanya kalo punya kesempatan #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1884178850701271359,X,1
Tue Jan 28 08:57:37 +0000 2025,1900315417,Ahahaa lagi rame #KaburAjaDulu btw aku juga team lagi kabur ke LN. aku nakes dan alhamdulillah keterima di Saudi. Rencananya bakalan pulang lagi buat lanjut studi di Indonesia (krn murah). Ada saran kalau mau #KaburAjaDulu kemana lagi? Atau kalau switch karir juga gimana ya?,0,0,1,0,https://x.com/undefined/status/1884163914109510132,X,1
Tue Jan 28 08:43:43 +0000 2025,255809652,Pengen #kaburajadulu tapi sadar diri ga mampu ke eropa/asia negara maju sepertinya malaysia/thailand udah cukup buat mimpi #kaburajadulu,18,0,5,0,https://x.com/undefined/status/1884160413765636201,X,0
Tue Jan 28 07:03:06 +0000 2025,306805573,@KemenperinRI @bopduana Mending ikut #KaburAjaDulu ke koriyah deh bang @bopduana jgn balik pls,1,0,1,0,https://x.com/undefined/status/1884135091661856803,X,1
Tue Jan 28 06:30:55 +0000 2025,129429021,Wajarlah ada tagar #KaburAjaDulu tiap hari liat berita ngga ada yang bener. Bahkan sekelas seword aja udah ngga ngebela. Kecuali sampean tontonannya Coro TV,0,0,0,0,https://x.com/undefined/status/1884126993937227924,X,-1
Tue Jan 28 05:52:56 +0000 2025,1884120000000000000,Hii guys yang lagi mau #KaburAjaDulu (or maybe sudah terbebaskan dari negara ini) Aku izin nanya dong kalo semisal ada job opportunities atau scholarship gitu dari luar apakah biasanya bisa dibantu ngurus visa dan perpindahan lainnya?,0,0,1,0,https://x.com/undefined/status/1884117434522821118,X,0
Tue Jan 28 05:24:44 +0000 2025,1162780000000000000,@anggadmnk saatnya melirik tagar #KaburAjaDulu gak cocok professional bekerja di indo,4,0,1,0,https://x.com/undefined/status/1884110338830037013,X,-1
Tue Jan 28 04:22:43 +0000 2025,128776276,Emg korup dr bawah ampe atas makanya yuk #KaburAjaDulu,1,0,0,0,https://x.com/undefined/status/1884094732860809680,X,1
Mon Jan 27 05:40:25 +0000 2025,551712188,@aslthoni Wah masuk semua terutama soal #KaburAjaDulu wkwk,0,0,0,0,https://x.com/undefined/status/1883751896969773348,X,0
Mon Jan 27 05:34:41 +0000 2025,1549030000000000000,@aslthoni kerja full remote bisa #KaburAjaDulu shalat 5 waktu rajin menabung. bukan techbro tapi adekku yg otw techbro,0,0,0,0,https://x.com/undefined/status/1883750453776875548,X,1
Mon Jan 27 05:27:49 +0000 2025,1780810000000000000,@aslthoni Yah aku bkn Techbro tp aku udah #KaburAjaDulu,1,0,0,0,https://x.com/undefined/status/1883748725832720568,X,1
Mon Jan 27 02:38:11 +0000 2025,391451626,@aslthoni Sayangnya gak bisa diajak #KaburAjaDulu yg lainnya bisa disesuaikan,6,0,0,0,https://x.com/undefined/status/1883706036449865961,X,0
Mon Jan 27 02:28:57 +0000 2025,1335980312,#KaburAjaDulu Tingkatkan skill yang berhubungan dgn personal branding bahasa dan soft skill lainnya. Sebisa mungkin ambil acknowledgement yang ada sertifikat dan atau ijasahnya. Quick money memang menggoda usahakan skill &amp; pendidikan jd investasi jangka panjang. Berserikat.,32,0,0,11,https://x.com/undefined/status/1883703712595824761,X,0
Mon Jan 27 02:04:59 +0000 2025,1437600000000000000,@rocaf0rt Goodwill saja tidak cukup kiddo needs to strengthen your will of live.. Kondisi aman bukan berarti kita lengah #KaburAjaDulu https://t.co/D02QqfP45K,2,1,0,0,https://x.com/undefined/status/1883697683166335109,X,-1
Mon Jan 27 01:42:29 +0000 2025,1437600000000000000,Berangkatlah kalian kejar ilmu setinggi tingginya (bukan ganti stt WN) pertimbangkan soal tuition fee dari sekarang beasiswa 50% bisa diperjuangkan +Tambah modal untuk perlindungan diri EU sedang hangat jaga diri baik-baik. LAWAN! #KaburAjaDulu https://t.co/lDLAF6OklR,1,0,0,1,https://x.com/undefined/status/1883692020545540346,X,1
Mon Jan 27 01:10:41 +0000 2025,50906059,Santri jawa tentu ga lazim lihat orang sholat dalam pesawat spt ini. Orang2 yg #kaburajadulu ke barat ini kayaknya ga ngaji kitab2 yang dibaca santri jawa.,1,0,0,0,https://x.com/undefined/status/1883684016261660752,X,-1
Sun Jan 26 21:18:47 +0000 2025,1295300000000000000,Tapi trend #kaburajadulu itu sangat dinormalisasikan Hidup serba irit kerja kasar dinegara orang bahkan warga disana juga banyak yang hidup paycheck to paycheck. Kalau punya bisnis yang udh oke hidup di SEA (malay thai id) itu tempat yang udh paling enak.,1,0,0,0,https://x.com/undefined/status/1883625659278545220,X,-1
Sun Jan 26 14:43:25 +0000 2025,132435339,padahal waktu itu sama sekali ga kepikiran buat #KaburAjaDulu benar2 berencana balik buat ngembangin bisnis kontraktor gw punya banyak rencana di dunia konstruksi indonesia dan ngimpi2 lainnya. tapi ya mimpi tinggal mimpi skrg mimpi gw malah pengen #KaburAjaDulu .,3,0,1,0,https://x.com/undefined/status/1883526159247499424,X,1
Sun Jan 26 13:57:45 +0000 2025,77927195,wii makin banyak yang pakai hashtag #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1883514667961876990,X,0
Sun Jan 26 13:54:28 +0000 2025,1536160000000000000,Kenapa kaget? Tetangga kita saja yang idaman netizen X #kaburajadulu bikin UU wajibkan semua perusahaan medsos memiliki izin Komdigi setempat untuk beroperasi. Dan pemerintah yang bikin aturan ini adalah yang zaman oposisi dulu selalu turun demo membela kebebasan berpendapat.,9,0,1,3,https://x.com/undefined/status/1883513841210032403,X,-1
Sun Jan 26 13:51:53 +0000 2025,2423809506,Fomo bgt pls mau ikutan pake tagar #KaburAjaDulu ,1,0,0,0,https://x.com/undefined/status/1883513193412346179,X,0
Sun Jan 26 12:33:20 +0000 2025,48340515,@rocaf0rt Nice info Pak. Setidaknya yg Bapak bagikan ini membuka mata sebagian org Indonesia bahwa #KaburAjaDulu kdg butuh modal yg tdk sedikit.,1,0,0,0,https://x.com/undefined/status/1883493422155407450,X,0
Sun Jan 26 12:24:19 +0000 2025,48340515,Miris melihat beberapa quote dgn pandangan negatif terhadap tweet informatif ini. Ini sekadar info #KaburAjaDulu via studi namun sebagian org menganggap ini tdk berguna karena butuh modal yg besar. Sepertinya baru pada sadar kalau #KaburAjaDulu tdk semudah memasak mie instan.,4,0,1,0,https://x.com/undefined/status/1883491153452187931,X,-1
Sun Jan 26 12:15:44 +0000 2025,48340515,@maborosou Bro kalau ada info yg tdk cocok dgn kebutuhan Anda bkn berarti Anda bisa menginvalidasinya sbg info tdk berguna. #KaburAjaDulu banyak jalurnya tapi semua pasti butuh modal. Kalau ada jalur yg modalnya dirasa terlalu besar cukup cari jalur lain.,0,0,0,0,https://x.com/undefined/status/1883488994434105418,X,0
Sun Jan 26 11:43:35 +0000 2025,895124000000000000,Buat yg sudah putus asa cari kerja di negeri kaya sda tapi miskin sdm ini coba cek #KaburAjaDulu ada twit pengalaman orang yg kerja di LN dan loker juga Semoga membantu ️,1,0,0,0,https://x.com/undefined/status/1883480904808661480,X,1
Sun Jan 26 11:10:45 +0000 2025,852915554,Kalo gue jadi presiden gue miris banget sih kalo gerakan #KaburAjaDulu ini makin rame. I mean bagus sih banyak orang2 yg pengen cari peruntungan di luar tapi ini alasannya karna negeri ini udah carut marut banget wkwkw.,0,0,1,0,https://x.com/undefined/status/1883472639823691896,X,-1
Sun Jan 26 10:46:49 +0000 2025,1321050000000000000,@txtfrombrand Semakin yakin untuk #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1883466617457357225,X,1
Sun Jan 26 10:27:27 +0000 2025,1390150000000000000,Semoga bisa bawa saya #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1883461746272375122,X,1
Sun Jan 26 10:10:19 +0000 2025,1278890000000000000,Info #KaburAjaDulu jalur studi dong,0,0,0,0,https://x.com/undefined/status/1883457430455189866,X,0
Sun Jan 26 08:43:51 +0000 2025,630844556,@rocaf0rt Jikalau IPK bagus &amp; punya IELTS &gt;6.5 cocok mau #KaburAjaDulu (nanti jangan lupa kontribusi balik ke Indonesia kapan? Sesuai panggilan hati) Kelebihannya nonton EPL Serie A La Liga UCL ga perlu begadang Kelemahan nonton UFC dan Boxing wajib begadang Feel free to discuss!,2,0,0,0,https://x.com/undefined/status/1883435671806955622,X,0
Sun Jan 26 06:06:17 +0000 2025,2874856073,@worksfess Buat modal #KaburAjaDulu,0,0,0,0,https://x.com/undefined/status/1883396019418992954,X,0
Sun Jan 26 05:54:44 +0000 2025,1755150000000000000,pgn #kaburajadulu tp kmn y,0,0,0,0,https://x.com/undefined/status/1883393111495520558,X,0
Sun Jan 26 05:40:46 +0000 2025,1351634274,Tapi di pikir2 warga Palestina ini setelah gencatan senjata kok seakan gaada yang kepikiran untuk #KaburAjaDulu ya? Misal ke uni emirat arab yg megah dan serba maju menikmati hidup yg lebih serba pasti di sana dan baru pulang ke Palestina kalo udah bener2 merdeka.,0,0,1,0,https://x.com/undefined/status/1883389598359060782,X,0
Sun Jan 26 05:35:38 +0000 2025,1854810000000000000,bismillahirrahmanirrahim it is either fttm itb or #kaburajadulu aamiin ,0,0,0,0,https://x.com/undefined/status/1883388307914240475,X,0
Sun Jan 26 04:55:24 +0000 2025,595220646,Pengen #KaburAjaDulu tapi otaknya belum nyampe ,0,0,0,0,https://x.com/undefined/status/1883378182184914996,X,-1
Sun Jan 26 04:47:44 +0000 2025,1351634274,Ini ibarat Indonesia merdeka 1945 kemudian ada agresi militer belanda dan gaada negara lain yg mau bantu. Mesir yg mengakui kemerdekaan Indonesia kemudian diminta untuk menerima pengungsi dari Indonesia. Ini adalah bentuk #KaburAjaDulu versi agamis dan moralis.,0,0,1,0,https://x.com/undefined/status/1883376252503109962,X,-1
Sun Jan 26 04:03:21 +0000 2025,74039955,Tidak long weekend karena liburnya ikut penanggalan Singapore. Apakah ini pertanda disuruh latihan #kaburajadulu ?,8,1,2,0,https://x.com/undefined/status/1883365081792295114,X,-1
Sun Jan 26 04:02:21 +0000 2025,69838400,@TyanBestyana @zakkafm @ezash 7 tahun naek 2 juta gelo tah... Bororaah 2 digit kudu milu #kaburajadulu,0,0,0,0,https://x.com/undefined/status/1883364828657668231,X,-1
Sun Jan 26 03:57:59 +0000 2025,353985663,Rakyatnya #kaburajadulu aiesennya #tubelajadulu,0,0,0,0,https://x.com/undefined/status/1883363729661972935,X,-1
Sun Jan 26 03:44:13 +0000 2025,398798880,Tetap gw dukung buat #kaburajadulu ke US...,1,0,0,2,https://x.com/undefined/status/1883360267540844801,X,1
Sun Jan 26 02:55:19 +0000 2025,1437600000000000000,@Strategi_Bisnis Disaat semua keahlian dan skill profesional di negara first world jadi rendah atau turun karena AI narasi #KaburAjaDulu akan segera menjadi #RevoltAjaDulu Sudah waktunya kita meributkan UANG GRATIS UNTUK SEMUA (UBI),2,0,1,0,https://x.com/undefined/status/1883347962694410596,X,-1
