publishedAt,authorDisplayName,textDisplay,likeCount
2025-02-23T13:14:58Z,@jayjosableng,klw saya sih setuju saja mreka gk balik ntar malah jadi beban negara saja.. ke 1 warga indonesia yg benar benar memiliki iman psti ketawa karna duniawi bkn akhir dari kehidupan.. dan yg paling penting di mana bumi di pijak disitu langit di junjung.. jika yg di kejar hanya materi duniawi percyalah sesukaes apa kau hasil dari kaburajadulu,0
2025-02-23T12:12:04Z,@FaifYulhefdi,"Yang membuat sesuatu itu nyaman/tidak y kembali kedirimu sendiri &amp; kau yg menciptakannya. Makanya harus mau berubah, lawan keburukan &amp; ketidak adilan ciptakan sesuatu lingkungan yg nyaman di Indonesia..",0
2025-02-23T10:34:52Z,@IndraTriono,Apa 2 sendiri ya bang mudah 2 nanti mati juga ngga ngrepotin orang lain,0
2025-02-23T10:32:43Z,@IndraTriono,Minggat ajah kallo. Udah ngga betah di Indonesia tapi ingat jangan balik lagi ngga si butuhkan orang 2 yg sok hebat,0
2025-02-23T09:14:45Z,@amunamn,😂😂😂lu bilang apa enak dong jadianak muda indonesia.hatga murah .makan enak murah tanah murah kerja dimana ga ada yg santai .yg anak koruptor ga lah jangan hidup di indonesia.karena sudah enak eh ketangkap gelap jadi anak koruptor gelap kabur ajah . di Indonesia gelap😂😂😂😂,0
2025-02-23T08:26:48Z,@jounsurya1616,Yang mau kabur silahkan tak usah banyak bacot di medsos dan mampuslah kau sebagai gelandangan di negeri orang.,0
2025-02-23T08:08:05Z,@tleniwidiastutiii9447,"inzallah yang calon penghuni surga betah di Indonesia dan yang pengikut Dajjal Al-Masih pastinya tidak akan betah di Indonesia <br>yang mau kabur, kabur saja jangan pernah pulang ke Indonesia lagi kali",0
2025-02-23T08:07:51Z,@jenglotsengkek85,Bodo amat bumi Indonesia terlalu indah utk kabur yg tidak baik baik itu cuma human     yg tidak bisa menyesuaikan diri negara lain nampak indah diluar tapi yeah mau rasa in kabur ajalah 😂😂😂,0
2025-02-23T07:43:48Z,@perjalanancinta-k3k,Cabut saja Warga Negara Nya,0
2025-02-23T06:58:57Z,@IinKarlia-lo3el,"Mendapatkan kesempatan bekerja diluar negeri memang hal yang menggiurkan, tapi untuk menetap selama nya rasanya bukanlah pilihan utama.<br>Aku masih punya keluarga yang peduli, bahkan sempat berpikir kalo meninggal bagaimana?.<br>Aku tetap mencintai negeri ku dengan segala kekurangannya.",0
2025-02-23T06:52:04Z,@yadim5009,Silahkan yg mau pindah keluar negeri biar berkurang penduduk Indonesia mengurangi populasi w sih cinta Indonesia,0
2025-02-23T05:06:06Z,@theooo917,"Hidup gue emang gini² aja, tapi nggak berarti tiap hari kudu nyalahin pemerintah. Yaelah, mau sukses ya usaha sendiri, bukan nyari kambing hitam mulu. Pemerintah emang ada kurangnya, tapi kalau hidup lo nggak maju²masa mau nyalahin mereka terus? Jangan mental misqueen, ngeluh doang tapi nggak gerak",0
2025-02-23T04:49:28Z,@oppolahat6341,"Disinilah jiwa nasionalis kita di uji sebagai, anak bangsa ketika tanah air kita sedang tidak baik2 saja mau nggak kita sebagai anak bangsa perduli dengan tanah airnya sendiri untuk sama2 berjuang memperbaiki bangsa dan tanah airnya, sendiri",0
2025-02-23T03:52:38Z,@spalmanazil3930,"Ini mungkin krn edukasi ttg perjuangan kemerdekaan kita jaman dulu sdh tdk ada gaungnya lagi dijaman  ini. Waktu Jaman sy SD - SMP tahun 70an - 80an, FILM film perjuangan dan lagu kebangsaan masih sangat sering diputar belum lagi mata pelajaran moral, Budi pekerti ciri khas bangsa masih sering diajarkan membuat mental Nasionalisme dan berjuang kita kuat, tangguh. Sayang hal itu sdh minim dijaman skrg",1
2025-02-23T01:53:49Z,@edycoco8718,Yg kabur itu yg gak ikut demo demo itu ya???? Buat yg demo2 tolong dong ke dpr minta pengesahan UU perampasan aset keluarga koruptor. Makasihhhhh🙏🙏.,0
2025-02-22T23:01:39Z,@DearLaa-Y0,&quot;kenapa aku WNI&quot;,2
2025-02-22T20:37:44Z,@tohsdog,"Yang mau kabur silahkan, yang mau tinggal silahkan, asal jangan mencoreng nama Indonesia. Jangan kabur kalo masih bikin rusuh, kriminal,  buang sampah sembarangan, korupsi, malas2an. Bikin malu.",0
2025-02-22T16:42:29Z,@anaksultan1147,Yg bilang gak mau mati sebagai orang Indonesia silahkan pergi... Kalian orang bermental tempe... Biarkan kami susah disini ditanah pertiwi...,0
2025-02-22T16:26:47Z,@hikmadkarunia1234,Saya juga ga mau,0
2025-02-22T16:20:40Z,@ningsihsri646,"ya baguslah kabur dr Indonesia, mengurangi populasi Indonesia",0
2025-02-22T16:08:41Z,@a.ydalimunthe,Mau kabur .. kabur aja lho  !!! <br>Persoalan negara ini bukan mikirin dengkulmu doang ...,0
2025-02-22T15:58:39Z,@a.ydalimunthe,Berbau imigran yg komen menjelekkan NKRI.. mereka buzer yg digerakkan pemodal yg merasa dirugikan kebijakan pemerintah.,0
2025-02-22T15:29:44Z,@thepay6281,"Kakek buyut mati2an lawan penjajah, cucunya mau pada kabur gegara takut ngga makan di negrinya, udah kalo mau pindah2 aja kaga usah balik lagi.",0
2025-02-22T15:00:09Z,@wimpybudiprasetyo8002,"Awas, negaramu konflik...pulang ke indonesia.....!!! Gak suka NKRI...minggat sono....kau suka LN...karena apa...jelas...pergaulan bebas....generasi gilaaaa...kufur nikmat....!!!!",0
2025-02-22T14:46:59Z,@jonrepsol5796,"kalo anda tidak butuh Indonesia, Indonesia mungkin juga tidak butuh anda😮",0
2025-02-22T13:15:59Z,@SitiKhadijah-kj6tc,"Kl mau ke LN sih gpp...<br>Tp sebaiknya kl blom terjamin layak kehidupan disana, gak usah😊",0
2025-02-22T13:02:47Z,@naniksarwitri5045,"Silahkan kalian yg merasa kecewa dgn Indonesia minggat dari Indonesia, saya meskipun rakyat kecil yg hidup pas pasan akan tetap bangga dgn Indonesia, kalian para pecundang yg merasa Indonesia tdk memberi harapan  boleh minggat dan tak perlu kembali! Love Indonesia lebih dari negara manapun! 🇲🇨🇲🇨🇲🇨🇲🇨🇲🇨",0
2025-02-22T12:36:38Z,@muhamadalfin-n1j,Ya Allah kenapa aku WNI,0
2025-02-22T11:56:46Z,@Sutirah-li4zn,Aku Indonesia asli tp tdk mau kembali ke Indonesia.. Padahal sy hanya peranto dn semua anak dn keluarga di Indonesia.. Tp ntah knp baru turun Dr pesawat rasa ya I gin balik keluar lg,0
2025-02-22T09:58:40Z,@kalima939,"Orang Indonesia saja sudah tdk suka Indonesia,  lalu kalian mau paksa orang Papua untuk mencintai Indonesia? Kalian lucu!!!",0
2025-02-22T09:39:48Z,@arul6811,Silahkan keluar negara cuma kalau kesusahan jangan rengek rengek minta tolong kepada negara,0
2025-02-22T08:05:12Z,@watigama2294,MINGGATO...MAU MINGGAT AJA KOAR KOAR...MENTAL MELEHOY....KARENA DI INDONESIA TIDAK ADA TEMPAT UNTUK PARA MELEHOY...,0
2025-02-22T07:35:21Z,@yudimedan2972,"WOOIIII,, WNI YG TAKUT DAN PERGI DARI NEGARANYA DAN TAKUT MATI DINEGARANYA SENDIRI.. AKU DOAKAN SEMOGA KALIAN TIDAK PERNAH KEMBALI LAGI KE NKRI DAN MEMBUSUK DISANA.. AMIINNN 🤲🤲🤲",0
2025-02-22T07:20:40Z,@samin9919,Yang mau Kabur aja dulu silahkan intinya jangan menjelek²an Indonesia dan di saat di sana kalo kena masalah jangan teriak² minta tlong indonesia dan pd akhirnya nnt bilang Indonesia tdk peduli warganya...SILAHKAN,0
2025-02-22T07:06:53Z,@sundorotaufik7825,Seng pingin metu teko Indonesia Nang metu Ojo kakean cocote Indonesia gak butuh koyok wong dapurmu..,0
2025-02-22T07:03:45Z,@martinsinaga816,Segera lah lo pergi dari Indo..emang apa yg uda loe  bikin di sini..husss husss,0
2025-02-22T06:52:52Z,@dgjhbjjb,"Mau balik lagi ke Indonesia atau tidak ,mau jadi warga negara asing atau tidak mau mati sebagai orang Indonesia ya silahkan itu hak semua manusia.dan itu terserah manusianya.saya rasa netizen Indonesia memang di luar nalar.",0
2025-02-22T06:45:26Z,@AliSaka-oz4vy,Segera angkat dari negara indonesia krn indonesia negara kuat dan indonesia haram di huni oleh orang2 seperti anda yg melecehkan hargadiri indonesia,0
2025-02-22T04:53:00Z,@1984barox,Kknspirasi si hasto sama si rasman dan mak lampir 😂😂😂,0
2025-02-22T04:20:41Z,@ImamSuprii,Mau kabur kemana aja pasti akan kau jumpai kematian !,0
2025-02-22T02:04:36Z,@viedjohan,"𝘚𝘢𝘩² 𝘢𝘫𝘢 𝘣𝘦𝘳𝘬𝘢𝘳𝘪𝘳 𝘥𝘪 𝘭𝘶𝘢𝘳 𝘯𝘦𝘨𝘦𝘳𝘪 𝘵𝘱 𝘴𝘦𝘵𝘪𝘥𝘢𝘬𝘯𝘺𝘢 𝘫𝘨𝘯 𝘮𝘦𝘯𝘫𝘦𝘭𝘦𝘬2𝘢𝘯 𝘣𝘢𝘯𝘨𝘴𝘢 𝘴𝘦𝘯𝘥𝘪𝘳𝘪,𝘮𝘢𝘴𝘢 𝘫𝘪𝘸𝘢 𝘯𝘢𝘴𝘪𝘰𝘯𝘢𝘭𝘪𝘴𝘯𝘺𝘢 𝘬𝘢𝘭𝘢𝘩 𝘥𝘨 𝘳𝘢𝘬𝘺𝘢𝘵 𝘱𝘢𝘭𝘦𝘴𝘵𝘪𝘯𝘦,𝘴𝘦𝘱𝘢𝘳𝘢𝘩 𝘢𝘱𝘢𝘱𝘶𝘯 𝘮𝘦𝘳𝘦𝘬𝘢 𝘵𝘦𝘵𝘢𝘱 𝘤𝘪𝘯𝘵𝘢 𝘯𝘦𝘨𝘢𝘳𝘢𝘯𝘺𝘢.",0
2025-02-21T23:33:44Z,@Amelyメル,kerja boleh ke luar negri tapi mati tetap dinegri sendiri sekali merdeka tetap merdeka,0
2025-02-21T23:32:04Z,@Amelyメル,emang keluar negri gak pake ongkos kejepang aja mahal mending mati di indonesia nkri harga mati,0
2025-02-21T22:02:09Z,@bgtchanel2657,Alhamdulillah saya dari bulan november 2023 sudah berangkat ke taiwan,0
2025-02-21T21:39:45Z,@3ka88,emang nya Indonesia itu negara bagus yg mensejahterakan rakyat nya...Kaga tuh....emang yg sok jago mau tanggung kehidupan  orang2 susah di Indo...jangan munafik deh,0
2025-02-21T21:35:07Z,@3ka88,emang bener...  itu kenyataan . rakyat jadi korban...,0
2025-02-21T17:50:32Z,@gatotmarimin5999,Saya heran katanya mahasiswa mentri mentri banyak yg korop mahasiswa giliran pemerintah nuntut uu pemerintah segera  disahkan ngak ada mahasiswa yg mbatu pemerintah mahasiswa taik  congor doang.,0
2025-02-21T17:47:11Z,@whynzblackmore,NEGARA DENGAN SUMBER DAYA ALAM YANG MELIMPAH ..!! SAYANG SEKALI PARA PEMIMPIN NYA SERAKAH,0
2025-02-21T16:24:48Z,@SitZul,"Judul video di atas &quot; saya tidak mau mati sebagai orang Indonesia &quot; adalah ungkapan atau pertanda bahwa dia dahulunya bukan orang Indonesia mungkin -- sah sah saja -- atau kalau dia orang Indonesia atau bahkan asli Indo. sampai berkata demikian...wah gak tahu kita,, termasuk golongan macam apa orang tsb. &quot; Kabur aja dulu &quot; itu ungkapan tekad yg wajar.  Dari sejak jaman kuno sudah ada,, macam2 niat serta keinginannya,,: ingin mncari penghasilan yg lebih baik &#39;tuk kemudian jadi kaya raya mungkin di negeri orang,, atau ingin hidup yg nyaman dan tentram walaupun penghasilan pas2an asalkan toleran dan aman,, atau mncari peluang &#39;tuk jadi orang berpengaruh serta tersohor,, atau &#39;tuk keperluan mnuntut ilmu (jenjang pendidikan yg lebih tinggi),, atau mngungsi / lari dulu ke negeri seberang sambil mnyusun siasat terhadap musuh,, dst,, dst,, dst. 😁 wajar itu,, biasa itu,, pergi  merantau kata orang Minang. Tapi sebagai anak2 bangsa yg baik yg peduli terhadap kemajuan negerinya,, terhadap perkembangan peradaban negerinya,, tanah tumpah darahnya pasti akan merasa terpanggil kembali pulang nantinya entah itu dgn ilmunya ( buah pikirannya ),, entah dgn capaian materinya yg sudah mapan &#39;tuk perkuat ekonomi negeri,, dst. Perkara nanti jadi menetap dan tinggal selamanya di negeri orang karna suatu hal yaaa itu namanya takdir. Terima nasib. Tapi ingat tidak selamanya suatu negeri / negara itu akan jaya terus. Tidak selalu negara yg kelihatannya nyaman dan maju akan berlangsung terus dgn kebanggaan. Begitu juga  sebaliknya tidak selalu suatu negeri / negara yg kelihatannya kurang maju bahkan tertinggal tidak mampu / bisa sejahtera. Jangan2 malahan bisa berbuat banyak terhadap umat manusia. Nasib orang / suatu negeri siapa yg tahu ??? Tergantung kewarasan manusianya. Pemuda pemudilah harapannya. 🤔🤓👌💪🕺🤸❤🇲🇨",0
2025-02-21T16:20:20Z,@Masrukin-mu5el,Urusàne dw dw  sing minggat ben minggat,0
2025-02-21T16:12:28Z,@Bas123-d7u,Manusia ga bermutu indonesia tak butu manusia oengecut,0
2025-02-21T16:11:19Z,@Marsudiarsomarsudi,"Sudahlah kalau cuma kehilangan 1 atau 2 orang pindah ke luar Indonesia ,,, Indonesia gak ada masalah besar,, kan masih banyak orang Indonesia,,,percuma juga di Indonesia kalau cuma bikin padat penduduk tapi gak berguna juga bagi indonesia ya ,,lebih baik minggat sana ke luar,gak balik pun ,,orang Indonesia dan pemerintah Indonesia tidak pusing,,",0
2025-02-21T16:02:21Z,@tomimi910,Terlalu sombong...di hari tua. Nangis nyesel ingin kembali 😂,0
2025-02-21T16:01:11Z,@SudartiSudarti-e7y,Ya ga uash balik ya ga pp ko,0
2025-02-21T15:59:32Z,@takashimakana-mb8ne,"kabur aja dulu...silakan....tapi ntar kalo udah sampai di tempat impian loe, jangan ngeluh lagi, ya....😵",0
2025-02-21T15:58:00Z,@muhsuparman2227,PODO KABUR KABEH YO GAK PAPA MALAH AMAN,0
2025-02-21T15:51:47Z,@niningnining7561,Alhamdulillah...saya bersyukur sekali lahir sebagai bangsa Indonesia dan bangga menjadi warga negara Indonesia tanah kelahiran dan tempat leluhur berada...😊❤<br>Dibelahan bumi manapun pasti ada problema 😮😔🙏,0
2025-02-21T15:43:42Z,@muladijuniyatno8221,Sejak dulu sudah di awali oleh para pekerja ART yg bekerja di luar negeri. Biasa sajalah,0
2025-02-21T15:36:47Z,@althafparents8200,"Klo pilihan sdh begitu demi hidup yg lebih baik ya gpp....saya harap negara mengakomodasi mereka yg ingin pindah dan tidak ingin lgi pulang, langsung aja dipermudah urusan pindah negaranya dan dipercepat jgn dipersulit untuk cabut kewargannegaraan indonesianya, permudah mereka cabut paspor indonesia........saya dukung",0
2025-02-21T15:31:14Z,@Ahmadywijaya,😂😂😂😂pergih ajah ga usah kembali 😅😅😅sampai mati kalau perlu...,1
2025-02-21T15:30:54Z,@vivotelkomsel3783,Siyapa yg mau kabur.kabur lah jangan pulang lagi....kami yg cinta tanah air yg akan hidup mati di sini,0
2025-02-21T15:26:40Z,@bangaping7461,"bagi warga Indonesia yg gak cinta sama Indonesia atau suka membandingkan, menjelekkan negara Indonesia, silahkan keluar dan pindah ke negara lain, Indonesia juga gak butuh dengan anda...",0
2025-02-21T15:26:12Z,@Im.Mahfud,indonesia juga ga butuh eloo ...,0
2025-02-21T15:24:11Z,@SpotDol,"Yang gak mau balik ke indonesia tidak apa2, berarti anda bukan pejuang seperti anak2 palestina yg bertahan demi tanah air mereka, mereka bertahan hidup dengan apa yg ada di sana.",0
2025-02-21T15:17:18Z,@earlytaelnara8406,"Kami orang asli indonesia ,Hay tagar, lu mau,pulang keindonesia ,atau mau mati di negara orang ,nenek moyang kami mencapai kemerdekaan ,jiwa dan raga ,kami pertaruh kan buat bumi indonesia ,jadi kau jangan ,aneh aneh",0
2025-02-21T15:15:43Z,@Shena-z2h,repot amat kabur2 aja sih,0
2025-02-21T15:15:26Z,@Azizahchann,Aq 10thn tinggal di korea. Tpi yg kurasakn tidak ada hidup yg lbih enak dari indonesia. Di Indonesia smua sangat menyenangkan lur... ❤❤❤❤❤,0
2025-02-21T15:14:39Z,@adhisatria7300,"Alhamdulillah biarkan sajalah setiap orang punya pendapat masing masih,cuma klu sudah keluar jangan balik lagi...warga negara yg baik itu bersama sama memperbaiki yg g baik di negeri ini menjadi baik,bukan pergi ketika negara kurang baik .",0
2025-02-21T15:13:49Z,@opecram1165,"Monggo kerja keluar negeri klo punya skil. kejarlah rezeki mu hingga negri yg jauh.<br><br>klo Lom punya skil belajar lh dlu, Krn semua butuh modal, minimal modal adlh umur,sehat &amp; k mauan",0
2025-02-21T15:11:35Z,@AgusPurnomo-t4m,Ojo Kakean Cangkem Dulur Dulur Mu Jek Akeh Sing Nok Indonesia.,0
2025-02-21T15:07:06Z,@muhammadsaid449,"jadi pemimpin bukanlah hal yang gampang, masalah kesejahteraan untuk tingkat kelurga sendiri susah untuk ngatur, apalagi tingkat negara, orang yang sudah bisa keluar negeri biasanya taraf ekonominya lebih dari cukup, apa yang anda cari lagi, dosa?",0
2025-02-21T15:06:09Z,@komangrose2840,"Yakin mau kabur? Sy hampir 20th di EU tiap th mudik mnrut sy sebaik2nya ngr or lbh baik ngr sendiri,klo u kabur  tol g u balik k indonesia lg Malu,AKU CINTA INDONESIA ❤",0
2025-02-21T15:05:58Z,@latifkuncorosd,Kalau loe mati diluar negeri nambah yang dilndonesia gak susah susah nyolati,0
2025-02-21T15:05:36Z,@Malaydesh-w7o,Bagi yg tidak suka tinggal di indonesia silahkan cabut indonesia juga udah penuh seskak.makin cepat makin baik.,0
2025-02-21T14:55:21Z,@nurasiah5403,Yang mau kabur ya hati hati dijalan.,0
2025-02-21T14:55:06Z,@afridamalang8947,Oh mungkin pingin mati jafi orang somalia 😂,0
2025-02-21T14:54:48Z,@wahyudiwidodo9558,"Bro, matilah sebagai orang Somalia atsu Zimbabwe. Selamat minggat bro",0
2025-02-21T14:54:39Z,@MYahya-f4r,"Kenapa   harus kabur    dari  Indonesia        takut  mati ya      saya   sebagai   rakyat  Indonesia,,,,    maaf   ,,,, seandainya     Indonesia   perang,,,,,, saya   rela  mati    demi membela  tanah  air ku,,,,, saya  ikut   berjuang    demi    Indonesia,,,,,,,,, kalau   soal   mati  ya,,,,, di manapun  kita  berada  kita  pasti  mati  juga kan,,,,,, jadi  kenapa  harus  takut,,,,,,, dengarkan ya   demi    agamaku,,,, demi   Indonesia    saya   siap  berkorban  walaupun  nyawa  jadi  taruhan ya,,,,,, itu  jiwa   Indonesia   sesunguhnya ya",0
2025-02-21T14:50:05Z,@dewirahayu2675,Pindah ke luar negeri tuh menurut saya keputus asaan kepada tuhannya. Karena yg mereka pikirkan nikmat dunia sesaat. Yaitu harta dan harta. Mereka lupa bisa sehat dan nenghirup udara seger di pagi hari di indo. Itu kenikmatan yg luar sungguh luar biasa.,0
2025-02-21T14:47:39Z,@Realme21-l8h,Ini semua akibat reIm sapa,0
2025-02-21T14:42:19Z,@nurbusyra9388,Pemerintah tidak mengerti stategi sederhana yaitu analisis swat dimana bidangnya berbentuk z terbalik kalau dikaitkan z itu masa umur pertengahan.<br>Kalau ustad teramah lihat masyarakatnya maka pakai....contoh perwira disindir bisa tertawa dan tersenyum oleh ustad dasan.❤❤❤,0
2025-02-21T14:42:19Z,@AbdulHamid-wc2lv,Mereka yg berpikir tinggalkan indonesia secara instan itu adalah tidak patriotik . Mereka adalah bermental manja ke kanak kanakan   <br>Banyak menuntut tapi tak mampu berbuat membari solusi.😂😂😂,0
2025-02-21T14:41:30Z,@persiabudi1555,"kalau yg kabur org jujur, kompeten, pintar, rajin bekerja, punya uang, berkarakter &amp; bermental baik, yg tersisa di indonesia apa y?",0
2025-02-21T14:40:20Z,@shelonmarshalltv,Tagar skrg lucu2 ya.. sngat menghibur,0
2025-02-21T14:38:57Z,@AbdulHamid-wc2lv,Semoga yg sdh nekad tinggalkan indonesia dan sudah nekad ndak mau kembali keindonesia biarlah mereka di sana selamanya. Kami tetap cinta tanah air indonesia tanah tumpah darah. Di bumi indonesia kulahir di bumi ini pula berharap kuberbaring selamanya.,0
2025-02-21T14:38:52Z,@supriyadiyadi5646,"Setiap tempat tidak semulus,<br>Sangat nyaman bagi kami<br>Indonesia,<br>Ingat , nenek2 kita susah payah,demi merdeka,<br>Ibuk2 wanita2 dipekosa penjajah,,kalian hrs paham,",0
2025-02-21T14:37:58Z,@habibheri5371,Omongan anak kecil lagi ngambek ya kayak gitu ujung ujungnya nanti kembali lagi,0
2025-02-21T14:36:16Z,@ridiyaningsih-yr5nj,Orang dongo..,0
2025-02-21T14:33:40Z,@LaluJamaani,Semoga anda tidak menyesal kemudian hari karna hidup tak selamanya indah,0
2025-02-21T14:31:49Z,@KamrudinAlap,"Klo yg mau kabur dari negaranya sendiri, km aja lagian masih banyak anak&quot; bangsa yg masih cinta dgn tanah tumpahnya daranya,",0
2025-02-21T14:31:26Z,@sabanibanie2437,itu manusia yg tidak bersyukur...negara mana yg lbh nikmat dr negara yg lain...kebanyak orang indonesia di luar negeri tdk punya raya nasionalisme dan patriotisme...jd nya mrk pengkhianat bangsa,0
2025-02-21T14:29:20Z,@BiaWardi-n1b,Sombong banget<br>Ingat ALLAH SUBHANAHUWATAALA <br>Jauh ama orang2 yang sombong,0
2025-02-21T14:24:55Z,@luruhrahadi6327,Oee bangke kami gak butuh manusia kayak kelian..sombong bgt jadi kuli di negri orang berlagunya kayak sdh jadi milyader..! Asem..!!,0
2025-02-21T14:22:37Z,@Netizjen_BARBAR,&quot;Kabur aja dulu&quot;..mirip motto seorang penghianat &amp; para pengecut😏😏😏,0
2025-02-21T14:21:37Z,@XxBrachio._.dragon2xX,Orang asing datang ke Indonesia orang indo pergi keluar negeri.klu saya di Indonesia karena Indonesia punya tanah yg subur.,0
2025-02-21T14:18:46Z,@CitraArum-y8p,Alhamdulilah ga pulang juga ga ada ruginya udh PDA pergi minggat semua ga PP Indonesia buat sya sang orang&quot; yg cinta tanah air orang yg ga cinta tanah air bukan membangun Indonesia mlh PDA minggat ga masalah buat rakyat seperti sya udh biasa hidup keras ga cengeng merengek rengek hidup itu ya kita yg tanggung jawab bukan orang lain PDA pergilah ga usah BLK lgi untuk apa juga ga penting klian,0
